period,stateid,stateDescription,sectorid,sectorName,price,price-units
2016-04-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-04-01,WV,West Virginia,IND,industrial,0.38961813842482096,cents per kilowatt-hour
2016-04-01,WV,West Virginia,COM,commercial,0.5668257756563245,cents per kilowatt-hour
2016-04-01,WV,West Virginia,ALL,all sectors,0.5184964200477327,cents per kilowatt-hour
2016-04-01,VA,Virginia,TRA,transportation,0.46718377088305485,cents per kilowatt-hour
2016-04-01,VA,Virginia,RES,residential,0.7118138424821001,cents per kilowatt-hour
2016-04-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-04-01,VA,Virginia,IND,industrial,0.3955847255369928,cents per kilowatt-hour
2016-04-01,VA,Virginia,COM,commercial,0.4850835322195704,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,ALL,all sectors,0.7732696897374701,cents per kilowatt-hour
2016-03-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,WV,West Virginia,RES,residential,0.6569212410501193,cents per kilowatt-hour
2016-03-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,TN,Tennessee,RES,residential,0.6026252983293555,cents per kilowatt-hour
2016-03-01,TN,Tennessee,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,TN,Tennessee,IND,industrial,0.3180190930787589,cents per kilowatt-hour
2016-03-01,TN,Tennessee,COM,commercial,0.5883054892601431,cents per kilowatt-hour
2016-03-01,TN,Tennessee,ALL,all sectors,0.5280429594272076,cents per kilowatt-hour
2016-03-01,MD,Maryland,TRA,transportation,0.4665871121718377,cents per kilowatt-hour
2016-03-01,MD,Maryland,RES,residential,0.857398568019093,cents per kilowatt-hour
2016-03-01,MD,Maryland,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,MD,Maryland,IND,industrial,0.4683770883054892,cents per kilowatt-hour
2016-03-01,MD,Maryland,COM,commercial,0.6539379474940334,cents per kilowatt-hour
2016-03-01,MD,Maryland,ALL,all sectors,0.7309069212410501,cents per kilowatt-hour
2016-03-01,VA,Virginia,TRA,transportation,0.47315035799522664,cents per kilowatt-hour
2016-03-01,VA,Virginia,RES,residential,0.6634844868735083,cents per kilowatt-hour
2016-03-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,KY,Kentucky,RES,residential,0.6115751789976133,cents per kilowatt-hour
2016-03-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,KY,Kentucky,IND,industrial,0.3198090692124105,cents per kilowatt-hour
2016-03-01,KY,Kentucky,COM,commercial,0.5656324582338902,cents per kilowatt-hour
2016-03-01,KY,Kentucky,ALL,all sectors,0.4809069212410501,cents per kilowatt-hour
2016-03-01,IN,Indiana,TRA,transportation,0.600835322195704,cents per kilowatt-hour
2016-03-01,IN,Indiana,RES,residential,0.6921241050119331,cents per kilowatt-hour
2016-03-01,IN,Indiana,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,IN,Indiana,IND,industrial,0.39737470167064437,cents per kilowatt-hour
2016-03-01,IN,Indiana,COM,commercial,0.5865155131264916,cents per kilowatt-hour
2016-03-01,IN,Indiana,ALL,all sectors,0.5256563245823389,cents per kilowatt-hour
2016-03-01,IL,Illinois,TRA,transportation,0.4146778042959427,cents per kilowatt-hour
2016-03-01,IL,Illinois,RES,residential,0.7684964200477327,cents per kilowatt-hour
2016-03-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,IL,Illinois,IND,industrial,0.38305489260143194,cents per kilowatt-hour
2016-03-01,IL,Illinois,COM,commercial,0.5322195704057279,cents per kilowatt-hour
2016-03-01,IL,Illinois,ALL,all sectors,0.5513126491646778,cents per kilowatt-hour
2016-03-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,VA,Virginia,IND,industrial,0.3902147971360381,cents per kilowatt-hour
2016-03-01,VA,Virginia,COM,commercial,0.4809069212410501,cents per kilowatt-hour
2016-03-01,VA,Virginia,ALL,all sectors,0.5375894988066825,cents per kilowatt-hour
2016-03-01,WV,West Virginia,IND,industrial,0.38603818615751784,cents per kilowatt-hour
2016-03-01,WV,West Virginia,COM,commercial,0.5698090692124105,cents per kilowatt-hour
2016-03-01,WV,West Virginia,ALL,all sectors,0.522673031026253,cents per kilowatt-hour
2016-03-01,MI,Michigan,TRA,transportation,0.668854415274463,cents per kilowatt-hour
2016-03-01,MI,Michigan,RES,residential,0.8800715990453459,cents per kilowatt-hour
2016-03-01,MI,Michigan,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,MI,Michigan,IND,industrial,0.40393794749403333,cents per kilowatt-hour
2016-03-01,MI,Michigan,COM,commercial,0.6175417661097852,cents per kilowatt-hour
2016-03-01,MI,Michigan,ALL,all sectors,0.6312649164677804,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,TRA,transportation,0.5,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,RES,residential,0.8233890214797136,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,IND,industrial,0.41646778042959426,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,COM,commercial,0.5620525059665871,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,ALL,all sectors,0.6103818615751789,cents per kilowatt-hour
2016-03-01,OH,Ohio,TRA,transportation,0.454653937947494,cents per kilowatt-hour
2016-03-01,OH,Ohio,RES,residential,0.7553699284009546,cents per kilowatt-hour
2016-03-01,OH,Ohio,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,OH,Ohio,IND,industrial,0.4146778042959427,cents per kilowatt-hour
2016-03-01,OH,Ohio,COM,commercial,0.594272076372315,cents per kilowatt-hour
2016-03-01,OH,Ohio,ALL,all sectors,0.5835322195704057,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,TRA,transportation,0.5590692124105011,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,RES,residential,0.7547732696897375,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,IND,industrial,0.5250596658711217,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,COM,commercial,0.6915274463007159,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,ALL,all sectors,0.6974940334128877,cents per kilowatt-hour
2016-03-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,DE,Delaware,RES,residential,0.7965393794749402,cents per kilowatt-hour
2016-03-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,DE,Delaware,IND,industrial,0.5011933174224343,cents per kilowatt-hour
2016-03-01,DE,Delaware,COM,commercial,0.6247016706443914,cents per kilowatt-hour
2016-03-01,DE,Delaware,ALL,all sectors,0.6784009546539378,cents per kilowatt-hour
2016-03-01,NC,North Carolina,TRA,transportation,0.4618138424821002,cents per kilowatt-hour
2016-03-01,NC,North Carolina,RES,residential,0.68854415274463,cents per kilowatt-hour
2016-03-01,NC,North Carolina,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,NC,North Carolina,IND,industrial,0.32577565632458233,cents per kilowatt-hour
2016-03-01,NC,North Carolina,COM,commercial,0.5071599045346061,cents per kilowatt-hour
2016-03-01,NC,North Carolina,ALL,all sectors,0.5435560859188543,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,TRA,transportation,0.5202863961813843,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,RES,residential,0.9278042959427207,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,IND,industrial,0.6056085918854415,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,COM,commercial,0.7106205250596658,cents per kilowatt-hour
2016-02-01,MD,Maryland,ALL,all sectors,0.7303102625298329,cents per kilowatt-hour
2016-02-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2016-02-01,TN,Tennessee,RES,residential,0.578162291169451,cents per kilowatt-hour
2016-02-01,KY,Kentucky,ALL,all sectors,0.48627684964200474,cents per kilowatt-hour
2016-02-01,IN,Indiana,TRA,transportation,0.5769689737470166,cents per kilowatt-hour
2016-02-01,IN,Indiana,RES,residential,0.6503579952267303,cents per kilowatt-hour
2016-02-01,TN,Tennessee,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,TN,Tennessee,IND,industrial,0.31921241050119326,cents per kilowatt-hour
2016-02-01,TN,Tennessee,COM,commercial,0.5865155131264916,cents per kilowatt-hour
2016-02-01,TN,Tennessee,ALL,all sectors,0.5268496420047732,cents per kilowatt-hour
2016-02-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2016-02-01,WV,West Virginia,RES,residential,0.6378281622911693,cents per kilowatt-hour
2016-02-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,WV,West Virginia,IND,industrial,0.3908114558472553,cents per kilowatt-hour
2016-02-01,WV,West Virginia,COM,commercial,0.5656324582338902,cents per kilowatt-hour
2016-02-01,WV,West Virginia,ALL,all sectors,0.535799522673031,cents per kilowatt-hour
2016-02-01,VA,Virginia,TRA,transportation,0.4534606205250596,cents per kilowatt-hour
2016-02-01,VA,Virginia,RES,residential,0.6467780429594271,cents per kilowatt-hour
2016-02-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,VA,Virginia,IND,industrial,0.3943914081145585,cents per kilowatt-hour
2016-02-01,VA,Virginia,COM,commercial,0.48389021479713595,cents per kilowatt-hour
2016-02-01,VA,Virginia,ALL,all sectors,0.5495226730310262,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,TRA,transportation,0.49284009546539376,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,RES,residential,0.8275656324582338,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,IND,industrial,0.4218377088305489,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,COM,commercial,0.568615751789976,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,ALL,all sectors,0.6288782816229116,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,COM,commercial,0.6980906921241049,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,ALL,all sectors,0.7684964200477327,cents per kilowatt-hour
2016-02-01,IN,Indiana,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,IN,Indiana,IND,industrial,0.3967780429594272,cents per kilowatt-hour
2016-02-01,IN,Indiana,COM,commercial,0.5793556085918854,cents per kilowatt-hour
2016-02-01,IN,Indiana,ALL,all sectors,0.522673031026253,cents per kilowatt-hour
2016-02-01,IL,Illinois,TRA,transportation,0.38902147971360374,cents per kilowatt-hour
2016-02-01,IL,Illinois,RES,residential,0.7321002386634844,cents per kilowatt-hour
2016-02-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,IL,Illinois,IND,industrial,0.3902147971360381,cents per kilowatt-hour
2016-02-01,IL,Illinois,COM,commercial,0.5220763723150358,cents per kilowatt-hour
2016-02-01,IL,Illinois,ALL,all sectors,0.548926014319809,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,TRA,transportation,0.5835322195704057,cents per kilowatt-hour
2016-02-01,DE,Delaware,IND,industrial,0.47971360381861566,cents per kilowatt-hour
2016-02-01,DE,Delaware,COM,commercial,0.6348448687350835,cents per kilowatt-hour
2016-02-01,OH,Ohio,TRA,transportation,0.43735083532219565,cents per kilowatt-hour
2016-02-01,OH,Ohio,RES,residential,0.7297136038186157,cents per kilowatt-hour
2016-02-01,OH,Ohio,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,OH,Ohio,IND,industrial,0.4146778042959427,cents per kilowatt-hour
2016-02-01,OH,Ohio,COM,commercial,0.5954653937947494,cents per kilowatt-hour
2016-02-01,OH,Ohio,ALL,all sectors,0.5865155131264916,cents per kilowatt-hour
2016-02-01,NC,North Carolina,TRA,transportation,0.47553699284009543,cents per kilowatt-hour
2016-02-01,NC,North Carolina,RES,residential,0.636634844868735,cents per kilowatt-hour
2016-02-01,NC,North Carolina,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,NC,North Carolina,IND,industrial,0.3633651551312649,cents per kilowatt-hour
2016-02-01,NC,North Carolina,COM,commercial,0.5173031026252983,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,RES,residential,0.7273269689737469,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,IND,industrial,0.5220763723150358,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,COM,commercial,0.7422434367541765,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,ALL,all sectors,0.7321002386634844,cents per kilowatt-hour
2016-02-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2016-02-01,DE,Delaware,RES,residential,0.7720763723150357,cents per kilowatt-hour
2016-02-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,NC,North Carolina,ALL,all sectors,0.5435560859188543,cents per kilowatt-hour
2016-02-01,DE,Delaware,ALL,all sectors,0.6652744630071599,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,TRA,transportation,0.5083532219570405,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,RES,residential,0.9224343675417661,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,IND,industrial,0.5871121718377088,cents per kilowatt-hour
2016-02-01,MI,Michigan,TRA,transportation,0.668854415274463,cents per kilowatt-hour
2016-02-01,MI,Michigan,RES,residential,0.8818615751789975,cents per kilowatt-hour
2016-02-01,MI,Michigan,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,MI,Michigan,IND,industrial,0.3914081145584725,cents per kilowatt-hour
2016-02-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2016-02-01,KY,Kentucky,RES,residential,0.5912887828162291,cents per kilowatt-hour
2016-02-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,KY,Kentucky,IND,industrial,0.31921241050119326,cents per kilowatt-hour
2016-02-01,KY,Kentucky,COM,commercial,0.565035799522673,cents per kilowatt-hour
2016-02-01,MI,Michigan,COM,commercial,0.6294749403341289,cents per kilowatt-hour
2016-02-01,MI,Michigan,ALL,all sectors,0.6414081145584725,cents per kilowatt-hour
2016-02-01,MD,Maryland,TRA,transportation,0.4719570405727923,cents per kilowatt-hour
2016-02-01,MD,Maryland,RES,residential,0.83472553699284,cents per kilowatt-hour
2016-02-01,MD,Maryland,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-02-01,MD,Maryland,IND,industrial,0.49701670644391405,cents per kilowatt-hour
2016-02-01,MD,Maryland,COM,commercial,0.6545346062052506,cents per kilowatt-hour
2016-01-01,IL,Illinois,ALL,all sectors,0.5441527446300715,cents per kilowatt-hour
2016-01-01,NC,North Carolina,TRA,transportation,0.4809069212410501,cents per kilowatt-hour
2016-01-01,NC,North Carolina,RES,residential,0.6151551312649164,cents per kilowatt-hour
2016-01-01,NC,North Carolina,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,NC,North Carolina,IND,industrial,0.37231503579952263,cents per kilowatt-hour
2016-01-01,NC,North Carolina,COM,commercial,0.5089498806682576,cents per kilowatt-hour
2016-01-01,NC,North Carolina,ALL,all sectors,0.539379474940334,cents per kilowatt-hour
2016-01-01,NJ,New Jersey,TRA,transportation,0.5459427207637231,cents per kilowatt-hour
2016-01-01,NJ,New Jersey,RES,residential,0.9236276849642004,cents per kilowatt-hour
2016-01-01,NJ,New Jersey,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,NJ,New Jersey,IND,industrial,0.600835322195704,cents per kilowatt-hour
2016-01-01,NJ,New Jersey,COM,commercial,0.7070405727923627,cents per kilowatt-hour
2016-01-01,NJ,New Jersey,ALL,all sectors,0.7804295942720763,cents per kilowatt-hour
2016-01-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2016-01-01,TN,Tennessee,RES,residential,0.5954653937947494,cents per kilowatt-hour
2016-01-01,TN,Tennessee,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,TN,Tennessee,IND,industrial,0.3317422434367541,cents per kilowatt-hour
2016-01-01,TN,Tennessee,COM,commercial,0.5883054892601431,cents per kilowatt-hour
2016-01-01,TN,Tennessee,ALL,all sectors,0.5363961813842482,cents per kilowatt-hour
2016-01-01,DC,District of Columbia,TRA,transportation,0.5316229116945107,cents per kilowatt-hour
2016-01-01,DC,District of Columbia,RES,residential,0.7422434367541765,cents per kilowatt-hour
2016-01-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,DC,District of Columbia,IND,industrial,0.5477326968973746,cents per kilowatt-hour
2016-01-01,DC,District of Columbia,COM,commercial,0.6945107398568019,cents per kilowatt-hour
2016-01-01,DC,District of Columbia,ALL,all sectors,0.6957040572792362,cents per kilowatt-hour
2016-01-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2016-01-01,DE,Delaware,RES,residential,0.782816229116945,cents per kilowatt-hour
2016-01-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,DE,Delaware,IND,industrial,0.5071599045346061,cents per kilowatt-hour
2016-01-01,DE,Delaware,COM,commercial,0.600835322195704,cents per kilowatt-hour
2016-01-01,DE,Delaware,ALL,all sectors,0.6694510739856802,cents per kilowatt-hour
2016-01-01,VA,Virginia,TRA,transportation,0.48389021479713595,cents per kilowatt-hour
2016-01-01,VA,Virginia,RES,residential,0.6318615751789975,cents per kilowatt-hour
2016-01-01,VA,Virginia,COM,commercial,0.4868735083532219,cents per kilowatt-hour
2016-01-01,VA,Virginia,ALL,all sectors,0.5387828162291168,cents per kilowatt-hour
2016-01-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2016-01-01,WV,West Virginia,RES,residential,0.6378281622911693,cents per kilowatt-hour
2016-01-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,WV,West Virginia,IND,industrial,0.3836515513126491,cents per kilowatt-hour
2016-01-01,WV,West Virginia,COM,commercial,0.5411694510739856,cents per kilowatt-hour
2016-01-01,WV,West Virginia,ALL,all sectors,0.5298329355608592,cents per kilowatt-hour
2016-01-01,VA,Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,VA,Virginia,IND,industrial,0.40871121718377085,cents per kilowatt-hour
2016-01-01,OH,Ohio,TRA,transportation,0.441527446300716,cents per kilowatt-hour
2016-01-01,OH,Ohio,RES,residential,0.7291169451073986,cents per kilowatt-hour
2016-01-01,MI,Michigan,TRA,transportation,0.7010739856801909,cents per kilowatt-hour
2016-01-01,MI,Michigan,RES,residential,0.8609785202863961,cents per kilowatt-hour
2016-01-01,PA,Pennsylvania,TRA,transportation,0.4558472553699283,cents per kilowatt-hour
2016-01-01,PA,Pennsylvania,RES,residential,0.818019093078759,cents per kilowatt-hour
2016-01-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,PA,Pennsylvania,IND,industrial,0.4176610978520286,cents per kilowatt-hour
2016-01-01,PA,Pennsylvania,COM,commercial,0.5614558472553699,cents per kilowatt-hour
2016-01-01,PA,Pennsylvania,ALL,all sectors,0.6211217183770883,cents per kilowatt-hour
2016-01-01,MI,Michigan,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,MI,Michigan,IND,industrial,0.40334128878281617,cents per kilowatt-hour
2016-01-01,MI,Michigan,COM,commercial,0.6079952267303101,cents per kilowatt-hour
2016-01-01,MI,Michigan,ALL,all sectors,0.6414081145584725,cents per kilowatt-hour
2016-01-01,MD,Maryland,TRA,transportation,0.4588305489260143,cents per kilowatt-hour
2016-01-01,MD,Maryland,RES,residential,0.8377088305489259,cents per kilowatt-hour
2016-01-01,MD,Maryland,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,MD,Maryland,IND,industrial,0.4695704057279236,cents per kilowatt-hour
2016-01-01,MD,Maryland,COM,commercial,0.6533412887828162,cents per kilowatt-hour
2016-01-01,MD,Maryland,ALL,all sectors,0.7356801909307875,cents per kilowatt-hour
2016-01-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2016-01-01,KY,Kentucky,RES,residential,0.5948687350835322,cents per kilowatt-hour
2016-01-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,KY,Kentucky,IND,industrial,0.32816229116945106,cents per kilowatt-hour
2016-01-01,KY,Kentucky,COM,commercial,0.5525059665871122,cents per kilowatt-hour
2016-01-01,OH,Ohio,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,OH,Ohio,IND,industrial,0.41527446300715987,cents per kilowatt-hour
2016-01-01,OH,Ohio,COM,commercial,0.5811455847255369,cents per kilowatt-hour
2016-01-01,OH,Ohio,ALL,all sectors,0.5883054892601431,cents per kilowatt-hour
2016-01-01,KY,Kentucky,ALL,all sectors,0.4934367541766109,cents per kilowatt-hour
2016-01-01,IN,Indiana,TRA,transportation,0.5680190930787589,cents per kilowatt-hour
2016-01-01,IN,Indiana,RES,residential,0.6443914081145584,cents per kilowatt-hour
2016-01-01,IN,Indiana,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,IN,Indiana,IND,industrial,0.3955847255369928,cents per kilowatt-hour
2016-01-01,IN,Indiana,COM,commercial,0.568615751789976,cents per kilowatt-hour
2016-01-01,IN,Indiana,ALL,all sectors,0.5232696897374701,cents per kilowatt-hour
2016-01-01,IL,Illinois,TRA,transportation,0.40035799522673027,cents per kilowatt-hour
2016-01-01,IL,Illinois,RES,residential,0.7022673031026252,cents per kilowatt-hour
2016-01-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2016-01-01,IL,Illinois,IND,industrial,0.38544152744630067,cents per kilowatt-hour
2016-01-01,IL,Illinois,COM,commercial,0.5184964200477327,cents per kilowatt-hour
2015-12-01,VA,Virginia,ALL,all sectors,0.5375894988066825,cents per kilowatt-hour
2015-12-01,IL,Illinois,TRA,transportation,0.4176610978520286,cents per kilowatt-hour
2015-12-01,IL,Illinois,RES,residential,0.7052505966587111,cents per kilowatt-hour
2015-12-01,IL,Illinois,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,IL,Illinois,IND,industrial,0.38245823389021477,cents per kilowatt-hour
2015-12-01,IL,Illinois,COM,commercial,0.5089498806682576,cents per kilowatt-hour
2015-12-01,IL,Illinois,ALL,all sectors,0.5363961813842482,cents per kilowatt-hour
2015-12-01,IN,Indiana,TRA,transportation,0.5608591885441527,cents per kilowatt-hour
2015-12-01,IN,Indiana,RES,residential,0.6837708830548926,cents per kilowatt-hour
2015-12-01,IN,Indiana,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,IN,Indiana,IND,industrial,0.39797136038186154,cents per kilowatt-hour
2015-12-01,IN,Indiana,COM,commercial,0.571599045346062,cents per kilowatt-hour
2015-12-01,IN,Indiana,ALL,all sectors,0.5274463007159904,cents per kilowatt-hour
2015-12-01,MI,Michigan,ALL,all sectors,0.6402147971360381,cents per kilowatt-hour
2015-12-01,MD,Maryland,TRA,transportation,0.47434367541766104,cents per kilowatt-hour
2015-12-01,MD,Maryland,RES,residential,0.870525059665871,cents per kilowatt-hour
2015-12-01,MD,Maryland,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,MD,Maryland,IND,industrial,0.47315035799522664,cents per kilowatt-hour
2015-12-01,MD,Maryland,COM,commercial,0.6408114558472553,cents per kilowatt-hour
2015-12-01,MD,Maryland,ALL,all sectors,0.7279236276849641,cents per kilowatt-hour
2015-12-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2015-12-01,KY,Kentucky,RES,residential,0.6270883054892601,cents per kilowatt-hour
2015-12-01,KY,Kentucky,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,KY,Kentucky,IND,industrial,0.321599045346062,cents per kilowatt-hour
2015-12-01,KY,Kentucky,COM,commercial,0.5608591885441527,cents per kilowatt-hour
2015-12-01,KY,Kentucky,ALL,all sectors,0.49045346062052503,cents per kilowatt-hour
2015-12-01,MI,Michigan,TRA,transportation,0.6945107398568019,cents per kilowatt-hour
2015-12-01,MI,Michigan,RES,residential,0.8657517899761336,cents per kilowatt-hour
2015-12-01,MI,Michigan,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,MI,Michigan,IND,industrial,0.4069212410501193,cents per kilowatt-hour
2015-12-01,MI,Michigan,COM,commercial,0.616945107398568,cents per kilowatt-hour
2015-12-01,DC,District of Columbia,TRA,transportation,0.6634844868735083,cents per kilowatt-hour
2015-12-01,DC,District of Columbia,RES,residential,0.7971360381861574,cents per kilowatt-hour
2015-12-01,DC,District of Columbia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,DC,District of Columbia,IND,industrial,0.5429594272076371,cents per kilowatt-hour
2015-12-01,DC,District of Columbia,COM,commercial,0.7452267303102624,cents per kilowatt-hour
2015-12-01,DC,District of Columbia,ALL,all sectors,0.7505966587112172,cents per kilowatt-hour
2015-12-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2015-12-01,DE,Delaware,RES,residential,0.7995226730310262,cents per kilowatt-hour
2015-12-01,DE,Delaware,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,DE,Delaware,IND,industrial,0.4576372315035799,cents per kilowatt-hour
2015-12-01,DE,Delaware,COM,commercial,0.6342482100238663,cents per kilowatt-hour
2015-12-01,DE,Delaware,ALL,all sectors,0.6479713603818614,cents per kilowatt-hour
2015-12-01,PA,Pennsylvania,TRA,transportation,0.43436754176610975,cents per kilowatt-hour
2015-12-01,PA,Pennsylvania,RES,residential,0.8305489260143197,cents per kilowatt-hour
2015-12-01,PA,Pennsylvania,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,PA,Pennsylvania,IND,industrial,0.40871121718377085,cents per kilowatt-hour
2015-12-01,PA,Pennsylvania,COM,commercial,0.5662291169451074,cents per kilowatt-hour
2015-12-01,PA,Pennsylvania,ALL,all sectors,0.6127684964200476,cents per kilowatt-hour
2015-12-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2015-12-01,WV,West Virginia,RES,residential,0.6223150357995226,cents per kilowatt-hour
2015-12-01,WV,West Virginia,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,WV,West Virginia,IND,industrial,0.36515513126491644,cents per kilowatt-hour
2015-12-01,WV,West Virginia,COM,commercial,0.5238663484486873,cents per kilowatt-hour
2015-12-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2015-12-01,TN,Tennessee,RES,residential,0.623508353221957,cents per kilowatt-hour
2015-12-01,TN,Tennessee,OTH,other,0.5529933738952436,cents per kilowatt-hour
2015-12-01,TN,Tennessee,IND,industrial,0.3466587112171837,cents per kilowatt-hour
2015-12-01,TN,Tennessee,COM,commercial,0.600835322195704,cents per kilowatt-hour
